lat,lon,name,type
24.5501973,90.8872962,Tarail Upazila Health Complex l,hospitals
24.1572885,90.9288906,Kuliarchar Upazila Health Complex,hospitals
26.1595109,91.7686637,Gauhati Medical College and Hospital (GMCH),hospitals
26.1602914,91.7701374,GMCH Dental College,hospitals
26.1600421,91.7711596,GMCH Postmortem Ward,hospitals
24.4566265,89.7079551,Proxy Hospitals,hospitals
26.160924,91.7094281,Sanjevani Hospital,hospitals
26.1603733,91.7073624,Swagat Super Speciality Surgical Institute,hospitals
24.6268335,90.5738946,Ramchandrapur Community Clinic,hospitals
25.860236,93.7804314,CHIS (referal hospital),hospitals
25.8999432,93.7007122,Eden Hospital,hospitals
25.6694195,94.0960672,Naga Hospital,hospitals
24.4838806,92.1588775,Brijondernagar,hospitals
24.6319847,93.7619193,"District Hospital, Bishnupur",hospitals
24.6886047,91.139798,খালিয়াজুরী উপজেলা স্বাস্থ্য কমপ্লেক্স,hospitals
25.6688782,94.1056576,Oking Hospital And Research Clinic Pvt Ltd,hospitals
25.1451949,90.3244779,Joyrumkura Hospital,hospitals
24.0974792,90.093821,কুমুদিনি হাসপাতাল,hospitals
24.4788832,91.7650813,Life Care Pvt Hospital,hospitals
24.4841782,91.765673,Life Line Hospital,hospitals
24.4414016,90.776871,Shikha Diagnostic Center,hospitals
25.9696779,95.242726,ထန်ပါခွေတိုက်နယ်ဆေးရုံ,hospitals
24.6869987,90.5986007,Buda Diagnostic Centre,hospitals
24.7781476,93.143353,50 bed Hospital,hospitals
24.7166869,90.9572141,Madan Hospital,hospitals
24.7149567,90.9500955,Hazrat Sumaiya Hospital,hospitals
26.1350283,91.8095034,Rahman Hospitals Private Limited,hospitals
25.8429968,93.4331672,diphu cancer hodspital,hospitals
24.0396985,92.1985665,Kanchanpur Sub-divisional Hospital,hospitals
24.3180247,92.0025198,Rajib Gandhi Memorial Hospital,hospitals
24.8035935,93.9266829,Mothers Care Children Hospital and Research Centre,hospitals
24.4961834,94.0034947,"Jivan Hospital, Kakching",hospitals
24.8126913,93.9252124,Suba Hospital and Assisted Reproductive Centre,hospitals
24.8353055,93.9139169,"Shija Hospitals and Research Institute, Langol",hospitals
24.824927,93.9453457,Christian Hospital,hospitals
24.8118836,93.9504654,Public Hospital and Research Institute,hospitals
24.3900466,92.160176,Mahanam Seva Sadan,hospitals
27.5890458,91.8646409,"District Hospital, Tawang",hospitals
24.8115897,93.9619821,J.N. Hospital Management Society,hospitals
24.3903666,92.1590334,Dharmanagar Sub-divisional Hospital,hospitals
24.1973668,91.8280891,"Bimal Sinha Memorial S.D. Hospital, Dhalai",hospitals
24.0715915,91.6025823,Khowai District Hospital,hospitals
24.3306179,93.6886463,Peoples Health Foundation Centre,hospitals
24.349423,93.7014189,Sielmat Christian Hospital and Research Center,hospitals
27.0952799,93.6782125,Boriatari Memorial Hospital,hospitals
25.9051075,93.7196231,Faith Hospital,hospitals
25.9161945,93.7476133,Zion Hospital and Research Centre,hospitals
26.2371121,94.8134185,Eleutheros Christian Society Hospital,hospitals
26.0149631,94.5262223,Y. Rochill Hospital,hospitals
25.9086408,93.715467,Nikos Hospital And Research Centre,hospitals
27.1281628,93.7454997,Tara Memorial Hospital,hospitals
27.0843407,93.6054642,Polo Hospital Pvt Ltd,hospitals
25.5771305,91.8662676,R.P. Chest Hospital,hospitals
25.9140329,93.716442,"Metro Hospital, Dimapur",hospitals
25.5147491,90.2037942,Tura Civil Hospital(DH),hospitals
25.584894,91.8751504,Dr. H. Gordon Robert Hospital (Khasi-Jaintia Presbyterian),hospitals
24.2334996,92.6740779,"Nazareth Hospital, Kolasib",hospitals
24.5079987,92.7664854,"CHC, Vairengte",hospitals
24.2314023,92.6766193,"District Hospital,Kolasib",hospitals
24.2261924,92.9522659,"CHC, Sakawrdai",hospitals
26.4656509,90.5629715,Chilarai Hospital & Research Centre,hospitals
26.4929099,90.5515413,Lower Assam Hospital And Research Centre,hospitals
26.4830828,90.5529092,Swagat Hospital And Research Centre,hospitals
26.4894843,90.5510893,S.M. Hospital and Diagnostic Centre,hospitals
26.4530899,89.9763791,"R.N.B. Civil Hospital, Gossaigaon",hospitals
25.5195842,91.2681726,Nongstoin District Hospital,hospitals
26.2074223,91.6771799,Tolaram Bafna Kamrup District Civil Hospital,hospitals
27.4930354,94.9279489,Sristi Hospitals And Research Centre Pvt Ltd,hospitals
26.5106294,93.965819,HGM Nursing Home,hospitals
26.1658526,91.7691153,Aruna Memorial Hospital,hospitals
26.1653519,91.7470568,Dr Bhubaneswar Borooah Cancer Institue,hospitals
26.1504675,91.7821106,Nightingale Hospital,hospitals
26.1390895,91.7463206,"Hayat Hospital, Kamrup",hospitals
26.1646874,90.6248474,Solace Hospital and Research Centre,hospitals
26.1508208,90.6181942,Seven Sisters Hospital & Research Centre,hospitals
26.1254312,91.9388831,Dr. Dhani Ram Baruah Heart Institute and Research Centre,hospitals
26.1382811,91.8010202,"Sun Valley Hospital, Guwahati",hospitals
26.0158947,92.8684401,Haji Abdul Majid Memorial Hospital and Research Centre,hospitals
26.1007508,91.8699154,North East Cancer Hospital And Research Institute,hospitals
26.1746258,91.7525876,Arya Hospital (A Unit Of North Eastern Medical Research Institute Ltd),hospitals
26.158658,91.8118054,Pratiksha Hospitals,hospitals
26.035426,89.9644138,"Civil Hospital, Dhubri",hospitals
26.1221319,91.8062693,Agile Hospitals Pvt Ltd,hospitals
27.4913069,95.3517164,Biroja Hospital,hospitals
26.7466487,94.2021123,"Sanjivani Hospital, Jorhat",hospitals
26.1769282,91.7465553,Satribari Christian Hospital,hospitals
26.1714995,91.7376155,Guwahati Netralaya Eye Hospital,hospitals
26.1719851,91.7814441,"KGMT Multispeciality Hospital, Hatigarh",hospitals
26.1717757,91.7608166,Guwahati Eye Hospital,hospitals
26.1854972,91.7560047,Wintrobe Hospital,hospitals
26.1669226,91.7312439,Institute Of Human Reproduction,hospitals
26.1721356,91.7404117,Marwari Hospital and Research Centre,hospitals
26.1617305,91.7798576,Midland Hospital,hospitals
26.1724967,91.7714274,City Heart Hospital,hospitals
26.1496128,91.7867147,Dispur Hospitals Pvt Ltd,hospitals
26.1311817,91.8079403,Gnrc Six-mile Hospital,hospitals
26.1389733,91.7943965,G N R C Heart Institute,hospitals
26.1634946,91.7683697,Nemcare Hospital,hospitals
26.1392003,91.7994256,Down Town Hospital Ltd.,hospitals
26.075063,89.9629453,Gauripur Hospital,hospitals
26.5914174,93.7494734,Vivekananda Kendra-Nrl Hospital,hospitals
26.5159925,93.9748279,Lifeline Hospital and Research Centre,hospitals
26.594792,94.1924442,Titabar SDC Hospital,hospitals
26.1698607,90.623914,"Florence Hospital, Goalpara",hospitals
27.2482332,94.1045107,Mid Town Hospital and Research Institute,hospitals
26.3254496,90.9986253,Sanjivani Hospital And Rcs Ltd,hospitals
26.9977983,94.6198744,Pragati Hospital And Research Centre,hospitals
26.993347,94.6428274,Sampreeti Hospital,hospitals
26.6302423,92.7974206,Skylark Hospital,hospitals
26.6218315,92.7955672,E M M Hospital And Research Centre,hospitals
24.82903,92.793007,"Lions Eye Hospital, Cachar",hospitals
24.8078658,92.7950697,"Life Line Hospital, Cachar",hospitals
27.1857364,94.913941,H M Hospital and Research Center,hospitals
26.6252346,92.8004099,"B. K Memorial Hospital, Tezpur",hospitals
26.9857955,94.6507171,East Point Hospital And Research Centre,hospitals
27.2899028,95.6886448,Rontix Hospital,hospitals
27.4915127,94.9271375,Brahmaputra Diagnostic and Hospital Ltd,hospitals
27.4704798,94.9272823,Vincenza Gerosa Hospital,hospitals
27.4729107,94.9111354,Srimanta Sankardeva Hospital And Research Institute,hospitals
27.4915008,94.9312493,Aditya Diagnostics and Hospitals,hospitals
27.4896615,94.9235326,Medicare Diagnostic And Hospital,hospitals
27.9815616,94.6858624,CHC Government Hospital,hospitals
27.2655136,92.4201467,"District Hospital, Bomdila",hospitals
25.5608599,91.911378,Supercare Hospital,hospitals
25.5658671,91.9112432,The Children's Hospital,hospitals
24.0296206,91.0070997,Ashuganj Upozila Hospital,hospitals
24.7463548,93.4250735,CHC Nungba,hospitals
25.0981451,94.3651788,Ukhrul District Hospital,hospitals
24.3429852,93.6928709,Churachandpur District Hospital,hospitals
24.9855683,93.5025164,"District Hospital, Tamenglong",hospitals
24.8072194,93.1142523,Jiribam CHC,hospitals
24.2571178,93.1066775,Parbung district Hospital,hospitals
26.7238973,95.0287876,"Mon, District Hospital",hospitals
26.2529567,94.8178952,"Tuensang, District Hospital",hospitals
25.8826359,94.781588,"Kiphire, District Hospital",hospitals
26.4929778,94.8042633,"Longleng, District Hospital",hospitals
25.904959,93.731523,"District Hospital, Dimapur",hospitals
26.0030617,94.5236166,"Zunheboto, District Hospital",hospitals
25.76274,93.884455,"CHC, Medziphema",hospitals
25.5354667,93.7352403,"Peren, District Hospital",hospitals
26.2004719,95.0251042,"Govt. Hospital, Noklak",hospitals
27.292495,96.112927,"Government Hospital, Nampong",hospitals
26.9922136,95.5008622,"District Hospital, Khonsa",hospitals
24.1903303,92.1042451,Pecharthal Hospital,hospitals
24.304628,92.033346,"District Hospital, Unakoti",hospitals
25.5179517,90.1704141,Holy Cross Hospital,hospitals
25.556393,91.2290792,Nongstoin Civil Hospital,hospitals
25.1987267,90.6309637,"Capt. Williamson Memorial Hospital, Baghmara",hospitals
25.560466,91.6307355,Holy Cross Private Hospital,hospitals
25.444011,92.198903,Dr. Norman Tunnel Hospital,hospitals
25.514655,90.219953,Tura Maternity and Child Hospital(SDH),hospitals
25.5541791,91.6330915,Tirot Sing Memorial Hospital,hospitals
25.467945,92.260988,Jowai Civil Hospital,hospitals
25.5146304,90.6046435,Williamnagar Civil Hospital,hospitals
25.5762376,91.8666306,Reid Provincial Chest Hospital,hospitals
25.9629778,91.0542472,Bikali Model Hospital,hospitals
24.8821819,93.0637604,Joypur Government Hospital,hospitals
24.9684172,92.5730099,"F.R.U, Kalain",hospitals
26.1212135,91.9761266,Sonapur District Hospital,hospitals
24.822849,92.432166,Kachuadam MG Model Hospital,hospitals
24.883091,92.3098,Girishganj Model Hospital,hospitals
26.124633,91.617525,Azara 30 Bedded Rural Hospital(F.R.U),hospitals
24.584103,92.3411897,Patherkandi MG Model Hospital,hospitals
25.721206,89.9047078,"Civil Hospital, Hatsingimari",hospitals
25.849921,92.8781343,Kheroni Model Hospital,hospitals
26.1606497,91.6887221,Pandu FRU Hospital,hospitals
24.8099512,93.105894,Jirighat Hospital,hospitals
24.824249,92.6621686,Salchapra Hospital,hospitals
26.0112846,91.2996591,Bamunigaon Model Hospital,hospitals
24.5163595,92.6140897,Vernerpur T.E. Hospital,hospitals
25.584891,89.88231,Jhowdanga hospital,hospitals
26.1495333,91.6674002,Govt. Ayurvedic College & Hospital,hospitals
25.9829392,90.7895475,Dudhnoi (F.R.U),hospitals
24.8766476,92.5730321,KATIGORAH MODEL HOSPITAL,hospitals
26.115257,91.46451,Guimara Hospital,hospitals
26.1146348,93.0355876,"CHC, Howraghat",hospitals
24.6718333,92.5632382,"Civil Hospital, Hailakandi",hospitals
26.1671521,92.6537353,Kampur Hospital,hospitals
26.0796899,89.8715609,Dhevdevi hospital,hospitals
26.1020669,90.3944379,Ambari Bazar Model Hospital,hospitals
24.8616184,92.5204243,"Srigouri, CHC",hospitals
24.944708,92.928747,Thaligram Hospital,hospitals
24.4147648,92.5733758,Mahatma Gandhi Model Hospital,hospitals
27.4765764,95.1650112,St. Lukes Hospital,hospitals
27.108545,95.03788,Deepling Tea Estate Hospital,hospitals
27.45783,94.9771994,Bokel Tea Estate Hospital,hospitals
26.9712074,95.0899633,Manjushree Hospital,hospitals
27.1958851,94.4223158,Dhakuakhana F.R.U,hospitals
27.386318,95.0457564,Romai Tea Estate,hospitals
27.1763415,94.9448362,Khumtai Tea Estate Hospital,hospitals
27.509819,95.017022,Greenwood Tea Estate Hospital,hospitals
27.487594,94.940004,Assam Medical College and Hospital,hospitals
27.1239777,93.9295187,Laluk Model Hospital,hospitals
27.7246434,95.0564931,Ramdhan Dikhari Hospital,hospitals
27.350498,94.543537,Bengenagarah Hospital,hospitals
27.9255347,95.7629805,Chapakhowa F.R.U,hospitals
27.5094432,94.9757439,Maijan Tea Estate Hospital,hospitals
27.4580357,94.5743654,Dhemaji Civil Hospital,hospitals
27.0903275,94.8081909,Mohokutie Tea Estate Hospital,hospitals
26.8602879,92.5577894,"Government Hospital, Dighaljuli Gaon",hospitals
27.550876,95.6926,Phillobari Model Hospital,hospitals
26.986092,94.633868,Sibsagar Civil Hospital,hospitals
26.845787,91.871661,Nonaipara Hospital,hospitals
27.018378,95.043379,Jaboka Tea Estate Hospital,hospitals
27.183871,93.964693,Dolouhat Tea Garden Hospital,hospitals
26.9943545,95.0709836,Towkok Hospital,hospitals
27.181087,94.911762,Moranhat Government Hospital,hospitals
27.0797791,95.0968389,Longpatia Hospital,hospitals
27.032335,95.058492,Sonari Civil Hospital,hospitals
27.2727496,94.0174109,Deezo Tea Garden Hospital,hospitals
27.4603111,95.0850978,Dikom Tea estate hospital,hospitals
27.1401547,94.1092315,Panigaon Hospital,hospitals
26.8361293,93.2919997,Borgang Model Hospital,hospitals
27.127612,94.739596,"CHC, Demow",hospitals
27.0258483,94.8284735,Patsaku Hospital,hospitals
26.8809204,93.7538581,Kalabari Model Hospital,hospitals
27.2236641,95.3130304,Nigam hospital,hospitals
27.4922491,95.0868214,Hazelbank Tea Estate Hospital,hospitals
26.9666701,93.8661852,Narayanpur Model Hospital,hospitals
27.2613471,94.1003308,"Civil Hospital, North Lakhimpur",hospitals
27.148293,94.936707,Hingrijan Tea Estate Hospital,hospitals
27.837655,95.211262,Jonai Civil Hospital,hospitals
26.449904,94.1326737,"CHC, Borholla",hospitals
26.4107888,91.5113527,Dakshingaon Hospital,hospitals
26.1961824,93.9295837,Kachomari Hospital,hospitals
26.4671094,92.8179123,Kaoimari Nurul Hussain F.R.U,hospitals
26.4657206,92.8538766,Mowamari Model Hospital,hospitals
26.4709474,90.8027602,Manikpur Model Hospital,hospitals
26.4405658,90.2237457,Dhaoliguri Hospital,hospitals
26.3070013,92.3635211,Bhurbandha Model Hospital,hospitals
26.3435674,90.5154491,Boitamari Model Hospital,hospitals
26.4017828,90.2742484,"RNB Civil Hospital, Kokrajhar",hospitals
26.4604684,91.8283762,Duni Model Hospital,hospitals
26.4256728,94.1294188,Urangial Hospital,hospitals
26.3666002,92.714374,"Maternity & Child Health Hospital, Mohkhuli",hospitals
26.3642822,92.5542803,Ga-Khajua Hospital,hospitals
26.4457506,91.2595742,"Mahatma Gandhi Model Hospital , Makhibaha",hospitals
26.282504,90.778365,Chandamama Model Hospital,hospitals
26.374117,90.764245,Kirtanpara Hospital,hospitals
26.441283,92.613613,Dagaon Hospital,hospitals
26.4312897,90.5770438,"Civil Hospital, Bongaigaon",hospitals
26.1982891,90.1416556,Bagribari Model Hospital,hospitals
26.252273,92.3548836,Morigaon Civil Hospital,hospitals
26.4156418,92.7428996,Rupohi Model Hospital,hospitals
26.344804,92.689441,B.P. Civil Hospital,hospitals
26.383854,91.349695,"Mahatma Gandhi Model Hospital, Belsor",hospitals
26.226166,92.7730114,Kondoli Model Hospital,hospitals
26.4477049,91.4364392,S.M.K. Civil Hospital,hospitals
26.6337966,91.0964259,Salbari Model Hospital,hospitals
26.7253552,92.3190642,Orang Tea Estate Hospital,hospitals
26.628821,92.796941,Kanaklata Civil Hospital,hospitals
26.6456268,94.1876136,Jalukanibari Hospital,hospitals
26.7787135,91.9323039,Hattigor T.E. NHRM Hospital,hospitals
26.759156,94.566161,Amgoori Tea Estate Hospital,hospitals
26.7952297,91.891026,"Bhooteachang Hospital, Bhooteachang",hospitals
26.662206,91.767289,Panisheli Hospital,hospitals
26.699467,92.400363,Sirajuli Model Hospital,hospitals
26.803012,91.945076,Majuli Hospital,hospitals
26.6883632,92.7403561,"Civil Hospital, Milanpur",hospitals
26.8156567,91.8313484,Bamunjuli Tea Estate Hospital,hospitals
26.6003726,93.9488146,Charingia CHC,hospitals
26.718317,91.75147,Suola Tea Estate Hospital,hospitals
26.716299,92.193553,Rowta Model Hospital,hospitals
26.498934,92.216719,Shyampur hospital,hospitals
26.719912,92.078817,Udalguri Civil Hospital,hospitals
26.5254284,90.4903363,JSB CIVIL HOSPITAL,hospitals
26.830727,93.073837,Balichang Model Hospital,hospitals
26.72667,93.147765,"Sub-Divisional Hospital, Biswanath Charali",hospitals
26.6362219,91.1744098,Charna bazar hospital,hospitals
26.7449311,91.8913927,Paneri Tea Estate Hospital,hospitals
26.743026,91.843191,Dimakuchi Tea Estate Hospital,hospitals
26.6555774,92.7876709,155 Base Hospital,hospitals
26.7827777,92.0497212,Pakribari Hospital,hospitals
26.835227,94.4086004,"FRU, Teok",hospitals
26.7270612,92.6484096,Bandarmari Hospital,hospitals
26.7267163,91.7513379,Atterikhat Tea Estate Hospital,hospitals
26.734572,92.991403,Nagsankar Hospital,hospitals
26.4908364,90.9685928,Barpeta Road F.R.U,hospitals
26.768397,93.1439,Kwuari Hospital,hospitals
26.680182,92.765946,Dekargaon Hospital,hospitals
26.783763,94.6148137,Borsillah Tea Estate Hospital,hospitals
26.664079,91.340726,Dr. Ravi Boro Civil Hospital,hospitals
26.728677,91.378296,Nikashi Civil Hospital,hospitals
26.638823,91.824156,Bhergaon Model Hospital,hospitals
26.7363291,92.9650646,Kusumtala Model Hospital,hospitals
26.4766416,91.2715269,Tihu F.R.U,hospitals
26.7311844,92.3662962,Mazrowmari Hospital,hospitals
26.7397494,91.8072736,Borengajuli Tea Estate Hospital,hospitals
26.641792,93.598697,Swahid Kamala Miri Civil Hospital Bokakhat,hospitals
26.4815876,90.5150881,New Bongaigaon Railway Hospital,hospitals
26.494423,92.809737,Lorimukh Hospital,hospitals
26.6970438,93.820751,Dusutimukh hospital,hospitals
26.801021,93.348082,Behali Hospital,hospitals
26.5078672,91.1672137,Pathsala Sub-Divisional Civil Hospital,hospitals
26.596512,90.6077992,Subhaijhar Model Hospital,hospitals
26.4306476,89.795057,Rampur Hospital,hospitals
26.5120413,89.6293562,Jasodanga Rural Hospital,hospitals
26.4493507,89.623245,Bhatibari Rural Hospital,hospitals
24.0470909,90.9863187,Anuwara General Hospital,hospitals
24.310831,91.7337185,Mazumder Nursing Clinic,hospitals
24.3107297,91.7335547,Dipshikha Infertility Center,hospitals
24.222101,89.9784919,Govment Hospital,hospitals
24.0557715,90.9747936,Abedin Hospital (Pvt.),hospitals
24.0550343,90.9775375,Al-Shefa Hospital,hospitals
24.344284,91.9774391,Sharifpur Health Center,hospitals
24.7371926,90.5081042,Medilab Diagnostic & Consultation Ltd.,hospitals
24.7520522,90.4167955,SK Hospital,hospitals
24.7517295,90.4172124,"Civil Surgeon Office, Mymensingh",hospitals
24.2240301,90.7586064,Family Development Center,hospitals
24.1401563,90.7031207,Taj Hospital,hospitals
24.0866545,93.4819185,PHSC & HWC Suangdoh,hospitals
27.4861949,95.0527014,Ganeshbari Tea Hospital,hospitals
27.4899224,94.9234647,Medicare Hospitals,hospitals
27.4891852,94.9163573,Astha Hospital,hospitals
27.490729,94.929957,Archana Trauma & Orthopaedics Hospital & Research Centre,hospitals
27.4699353,95.0821294,Nahortoli Tea Garden Hospital,hospitals
27.463452,95.362283,Sewpur T.E. Hospital,hospitals
27.485901,95.379983,R.C. Agarwal Memorial Hospital,hospitals
27.4795977,94.9001477,M.F. Hospital & Research Centre,hospitals
27.491458,94.9329053,G.M. Hospital,hospitals
27.1843094,95.3663889,APL Hospital,hospitals
27.4936184,95.3488317,Apollo Hospitals,hospitals
27.0261774,95.0183865,Sonari Town Hospital,hospitals
27.48202,95.101352,Nudwa Hospital,hospitals
27.4701787,94.5580656,BCB Care Hospital,hospitals
27.4723298,94.5580985,Mili Hospital & Recharch Centre,hospitals
26.993236,94.642705,Erc Eye Care Hub Hospital,hospitals
27.4891115,94.9298835,Archana Hospital,hospitals
26.9804987,94.6378242,Netra Jyoti Eye Hospital,hospitals
27.03222,95.058501,Rajapukhuri Hospital,hospitals
27.4898148,94.9258202,Holy Child Clinic and Hospital,hospitals
26.4409882,91.4358691,Nalbari Multispeciality Hospital,hospitals
26.17965,90.606702,Al-Salam Hospital,hospitals
26.161551,90.621609,Life Care Hospital,hospitals
26.140962,90.6098175,Goalpara Civil Hospital,hospitals
26.4385256,91.4430654,Nalbari Eye Hospital,hospitals
26.447815,91.4301451,Medinova Hospital,hospitals
26.4423588,91.4429223,Indu Eye Hospital,hospitals
26.44448,91.4322423,United Hospital,hospitals
26.4371946,91.447095,Dakhingaon State Hospital,hospitals
26.3353589,91.0019536,NIRC Hospital,hospitals
26.443121,91.43806,Fuleswari Nurshing Home,hospitals
26.176516,90.624388,Old Civil Hospital,hospitals
26.0017261,92.8481676,Hojai Civil Hospital,hospitals
26.6351609,92.7839754,Ananta Memorial Hospital,hospitals
25.7622761,93.1749268,Lumding Civil Hospital,hospitals
26.2587936,92.2321557,Garmari Hospital,hospitals
26.236991,92.3474653,Sultan Hospital & Research Centre,hospitals
26.0057065,92.845938,Eye Hospital,hospitals
26.3564691,92.6644501,Dew Care Hospital & Research Centre,hospitals
25.7313533,93.181519,"New Civil Hospital, Lumding",hospitals
26.117993,92.19398,M G Model Hospital,hospitals
26.7042538,92.477102,Old Civil Hospital,hospitals
26.1191121,92.1944842,Jagiroad Health and Service Hospital,hospitals
26.7029297,92.4781376,Dristidaan Eye Hospital,hospitals
26.1676312,91.7788063,Dr. Nitin Dutta Eye Foundation Hospital,hospitals
26.1310897,91.8088994,Eye Clinic,hospitals
26.1304526,91.8079674,Sarma Gynae & Obs Clinic,hospitals
26.1313723,91.8085923,Outpatient clinic1,hospitals
26.7425645,93.1541613,K P Memorial Hospital,hospitals
24.8607814,92.3706032,Railway Hospital,hospitals
24.8573379,92.368921,New Life Line Hospital,hospitals
26.7669056,94.2071066,City Orthopaedic Hospital,hospitals
26.5096254,93.9642533,K.K.Civil Hospital,hospitals
25.1672497,93.0128173,"Holy Spirit Hospital, Haflong",hospitals
26.7427548,93.1550986,Netraloi Eye Hospital,hospitals
24.8620579,92.3699007,Ashirwad Hospital,hospitals
26.7621573,94.208063,Chandraprabha Eye Hospital,hospitals
26.5121084,93.9673357,KKC Hospital,hospitals
26.7385005,94.2010669,Mission Hospital,hospitals
24.6739427,92.5647365,Shifa Hospital & Research Centre,hospitals
24.871633,92.371854,Urban Hospital,hospitals
24.871251,92.3599259,IMS Hospital,hospitals
24.8680876,92.362293,"Mother & Child Health Wing,Civil Hospital",hospitals
26.742704,93.1561416,JK Hospital,hospitals
24.8694259,92.3583703,"Red Cross Hospital, Karimganj",hospitals
24.8677918,92.3624667,North Karimganj New Hospital,hospitals
26.1458262,91.7274383,Maternity & Child Welfare Hospital,hospitals
26.1454737,91.7411135,Critical Care Hospital,hospitals
26.1509561,91.694464,"Central Hospital, Maligaon",hospitals
25.2873638,92.0968584,Rasongsli Nursing Home,hospitals
25.582507,91.9217576,CAPF Hospital,hospitals
25.592821,91.942756,Regional Cancer Centre,hospitals
25.5958462,91.9474231,Ayurvedic & Homoeopathy Hospital,hospitals
25.588019,91.913836,Nigrimes Hospital,hospitals
25.590552,91.910655,Composite Hospital,hospitals
25.6789181,91.9094552,ICAR Hospital,hospitals
25.4362133,92.2052507,Civil Hospital,hospitals
25.4682013,92.2876219,Nazareth Hospital,hospitals
25.4692031,92.2391729,Woodland  WK Hospital,hospitals
25.5752156,91.8714508,Jiban Ram Goenka Hospital,hospitals
25.5721912,91.8867398,CHGS Wellness Centre,hospitals
25.5647415,91.9031082,John Roberts Hospital,hospitals
25.5165354,90.1671545,Danak Samguri Hospital,hospitals
25.4940162,89.9432399,"Civil Hospital, Ampati",hospitals
25.6520385,90.3347324,Adventis Mission Hospital,hospitals
25.49798,90.618645,Sampalgre Hospital,hospitals
25.5201568,90.1767347,Maternity and Child Hospital,hospitals
25.5227112,90.18235,CRPF Composite Hospital,hospitals
25.912899,90.628695,Gangdobi Hospital,hospitals
25.5212405,90.2171856,T.B. Hospital,hospitals
25.5079447,91.2738426,T.B. Hospital,hospitals
25.9165611,90.6493529,Civil Hospital,hospitals
25.9474414,90.6056206,Khaldang Rongsrek Hospital,hospitals
24.802966,93.9475392,Remedy Hospital,hospitals
24.705028,93.946242,Noor Hospital And Research Institute,hospitals
24.8103168,93.9641929,Incinerator Plant Hospital,hospitals
24.8049777,93.9473355,Care Foundation Hospital,hospitals
24.8270906,93.9332964,Hillside Charitable Hospital & Research Institute,hospitals
24.6486497,93.9773152,Piles Clinic & Hospital,hospitals
24.7782009,93.9277701,Apex Hospital & Research Centre,hospitals
24.7982563,93.9460854,Advanced Hospital,hospitals
24.8120518,93.932019,Peace Hospital And Research Institute,hospitals
24.625182,94.012785,District Hospital,hospitals
24.831337,93.925439,Ayush Hospital,hospitals
24.7794408,93.9448822,Robins Lisa Hack Hospitals,hospitals
24.787954,93.9224072,Asian Hospital,hospitals
24.821748,93.934591,City Hospital,hospitals
24.8133317,93.9267238,Vision Plus Hospital,hospitals
24.825042,93.944864,City Hospital & Research Centre,hospitals
24.7843453,93.9388357,Iboyaima Hospital & Research Centre,hospitals
24.8155071,93.9427306,Maipakpi Maternity and Child Hospital,hospitals
24.809745,93.936582,Chamber Hospital,hospitals
24.8250246,93.93191,Shija ENT Hospital,hospitals
24.813033,93.928092,Sky Hospital & Research Centre,hospitals
24.8147178,93.9483091,Mangal Hospital,hospitals
24.790429,93.925032,Igastrocare Hospital,hospitals
24.315521,93.984819,District Hospital,hospitals
24.6497008,93.8989569,Ayurvedic Hospital,hospitals
25.107044,94.36126,Women Hospital,hospitals
24.6356578,93.7650877,Tuberculosis Hospital,hospitals
24.3427925,93.695123,Nazaret Hospital,hospitals
24.5194473,93.9426554,Sun Hospital,hospitals
25.285501,94.030172,District Hospital,hospitals
24.645764,93.8976452,Rangini Hospital,hospitals
24.719028,93.846725,Nambol Hospital,hospitals
25.088019,94.3627241,CHSRC Hospital,hospitals
24.5063272,93.9654142,Nature Cure Hospital,hospitals
24.497729,93.982997,EMA Hospital,hospitals
24.7170462,93.8328903,ACS Hospital,hospitals
25.146992,93.967622,Dam Dam Hospital,hospitals
25.160697,93.96399,Kangpoki Mission Hospital,hospitals
24.975133,93.497247,District Hospital,hospitals
24.9859138,93.4994811,Atipu Hospital,hospitals
24.806942,93.1158562,"CHC, Jiribam",hospitals
24.7793336,93.1396322,District Hospital,hospitals
24.778685,93.1387555,Jiribam Hospital,hospitals
24.0372456,90.7325735,Shibpur Upazila Health Complex,hospitals
26.330963,94.530994,Lenjem Hospital,hospitals
25.5734942,94.3047665,Civil Hospital,hospitals
25.906627,93.731253,City Hospital,hospitals
26.2704552,94.4469613,Unit Hospital,hospitals
26.2057603,94.2004138,Sanis Hospital,hospitals
25.5242888,94.1308005,Khuzama T.B. Hospital,hospitals
26.3176018,94.5094781,Assamrifle Hospital,hospitals
25.8820969,94.7815154,Civil Hospital,hospitals
25.9055101,93.7500946,Dimapur Hospital and Research Centre,hospitals
26.091946,94.257752,N.Ezung Hospital,hospitals
25.692885,94.4557927,Assamrifle Hospital,hospitals
25.9142282,93.7096698,Fellowship Nursing Home,hospitals
25.5381468,94.228953,Zuketsa Hospital,hospitals
25.908579,93.716553,Nagaland Multispeciality Hospital & Research Centre,hospitals
25.592514,94.189416,Kezocha Hospital,hospitals
26.070246,94.875934,Shamator Hospital,hospitals
25.732764,94.108014,Regimental Hospital,hospitals
25.7227121,94.3242418,General Hospital,hospitals
25.8872853,93.7556933,Olive Christian Hospital and Reserch Centre,hospitals
26.7219386,95.0289195,Rapha Hospital,hospitals
25.909739,93.712297,JK Hospital,hospitals
25.4816237,93.7887183,New Puilwa Hospital,hospitals
